id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.35E+18,MJ Srikant,"Bengaluru South, India","Strategist | Founder  & CEO of  MJSPR | Director, 4 Point 2 Technologies Pvt Ltd | Mentor,  Ginserv | Domain expertise in media advocacy and public relations",23/07/14 7:50,420,913,1540,False,10/01/21 12:23,Israel is leading in vaccination drive with France floundering.  Africa is far behind the horizon.  If India does m… https://t.co/ljcNbGtbFq,,Twitter Web App,0,0,False
1.35E+18,Mitra.H,"Copenhagen, Denmark",I am a former political prisoner who is currently working on human rights. My goal is to achieve freedom and peace.,10/02/13 18:58,1472,1534,186572,False,10/01/21 12:18,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/Q9IksYstWe","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,payman azadi,,,05/05/18 15:00,371,940,19862,False,10/01/21 12:11,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/XxnKmimsYB","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,Joe💙,Staffordshire Moorlands,Student Nurse 01/21 | Work Sexual Health | LGBTQ+ | views my own | they/them,01/08/19 20:03,260,379,3061,False,10/01/21 11:41,"First vacc ✅ If you’re eligible, get the 💉 #PfizerBioNTech https://t.co/Pun90Bckqs",['PfizerBioNTech'],Twitter for iPhone,0,5,False
1.35E+18,Tom Quinn,"London, England",Head Content: @miningindaba @africaoilweek #energytransition|form. @gastechevent @PetroleumEcon &teacher|☬ dad to #kaurs|#LUFC|Lived:🇬🇧🇨🇦|Views all mine,20/08/15 8:31,2567,5003,27381,False,10/01/21 11:38,"Relieved to know my wife (London #NHS) received 1st dose #PfizerBioNTech vaccine on Friday. 

Relieved not just for… https://t.co/ZmkmET7lsx","['NHS', 'PfizerBioNTech']",Twitter for iPhone,0,5,False
1.35E+18,Ebrahim Mazandarani,,,29/02/16 19:08,690,1177,2196,False,10/01/21 11:29,"#Iran:#CoronavirusDeath TollExceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing150,… https://t.co/9jybi9hUI5","['Iran', 'CoronavirusDeath']",Twitter Web App,0,1,False
1.35E+18,QUICK MAGAZÍN®,,"QUICK MAGAZÍN® 
- News - Healthcare - Trendy - History - Justice - Economy - Politics -",23/06/17 14:45,17,1227,20,False,10/01/21 10:35,"#Israel  'paid to jump the #vaccine  queue' 
💉 #PfizerBioNTech 
 #BenjaminNetanyahu  🇮🇱
https://t.co/5WBmQpeZdS via @MailOnline","['Israel', 'vaccine', 'PfizerBioNTech', 'BenjaminNetanyahu']",Twitter Web App,0,0,False
1.35E+18,Marc Brütsch,"Zürich, Schweiz",Chief Economist Swiss Life. Newsjunkie. Awarded multiple times by Consensus Economics for most accurate economic forecast for Switzerland and Eurozone.,12/05/16 14:49,2497,1442,17772,False,10/01/21 10:31,"The Economist | The great task via @TheEconomist

#VaccineStrategy #vaccinations #COVID19 #Moderna #PfizerBioNTech… https://t.co/ieM8WsZfA1","['VaccineStrategy', 'vaccinations', 'COVID19', 'Moderna', 'PfizerBioNTech']",Twitter for iPad,0,0,False
1.35E+18,TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",11/07/19 8:41,369,1122,2144,False,10/01/21 10:18,"The #CovidVaccine from both #PfizerBioNTech and #OxfordAstrazeneca have met strict standards of safety, quality and… https://t.co/7E4zM5i4J5","['CovidVaccine', 'PfizerBioNTech', 'OxfordAstrazeneca']",Buffer,3,7,False
1.35E+18,Roberta Migale 💙,"London, England",👩🏻‍🔬 PostDoc @TheCrick  ~ Research on sex determination@ Lovell-Badge Lab 🧬 Climber 🧗‍♀️ Wildlife lover 🐾 Sustainability enthusiast♻️🌿Opinions are my own,13/06/16 13:03,249,647,1509,False,10/01/21 10:04,Yesterday I received my first dose of the #PfizerBioNTech #COVID19vaccine 💉💪🏻side effects manifested so far: an ove… https://t.co/SC7IZodsPm,"['PfizerBioNTech', 'COVID19vaccine']",Twitter Web App,2,41,False
1.35E+18,jayiowunison💙,I O W Health Care Branch ,"Branch Secretary Unison IOW Health Branch 
All veiws and tweets are my own.",13/11/13 20:59,193,107,763,False,10/01/21 9:58,"@ritchedevena you both were so poorly in March with covid-19,time stopped still for a while for your closest Friend… https://t.co/NUofoIOvKs",,Twitter for Android,1,15,False
1.35E+18,Ellie Bullman RN,,📍London 👩🏼‍🎓Registered Nurse 📚 soon to be MSc student 🏃🏼‍♀️Runner 🧠 living with mental illness,11/04/09 15:45,794,355,3465,False,10/01/21 9:27,"Worth getting up early on a Sunday for 😃, thanks @RBandH 👏

#CovidVaccine #PfizerBioNTech #COVID19 https://t.co/W14TqEGPdC","['CovidVaccine', 'PfizerBioNTech', 'COVID19']",Twitter for Android,0,19,False
1.35E+18,charlie croucher 💙,Isle of Wight ,"Passionate Nurse in the NHS, Practice Development Lead IOWNHS trust, Invested in the current and future workforce of our NHS. #nursingeducation #nursing",14/02/18 11:11,127,153,542,False,10/01/21 9:18,4th day of vaccinating @IOWNHS with the #PfizerBioNTech vaccine. Such an amazing atmosphere and team. Go @TeamIOWNHS https://t.co/1AzkliKvmX,['PfizerBioNTech'],Twitter for iPhone,1,27,False
1.35E+18,The Cutting,,"The Cutting Is A Website Which Provides People With Latest Issues, News, Articles, etc.",30/11/20 9:03,2,17,1,False,10/01/21 8:50,"Like | Comment | Share
@MoHFW_INDIA @mygovindia 
@PMOIndia  @WHO  
#india #thecutting #thecuttingminis #vaccine… https://t.co/q1RqdqCaTW","['india', 'thecutting', 'thecuttingminis', 'vaccine']",Twitter Web App,0,0,False
1.35E+18,Daniel Curwen,Newcastle,Newcastle. GP. Happy chappy. Always.,17/05/11 9:27,463,800,969,False,10/01/21 8:49,Just a little prick... drawing up a vaccine 😂 #PfizerBioNTech #PfizerCovidVaccine #COVIDVaccination https://t.co/XMQVXEcgjD,"['PfizerBioNTech', 'PfizerCovidVaccine', 'COVIDVaccination']",Twitter for iPhone,1,44,False
1.35E+18,B Skh,"Nottingham, England",Pakistani Sindhi. All opinions are my own.,23/03/11 22:21,88,376,7,False,10/01/21 7:30,"We expect the same from PM @ImranKhanPTI in the national interest. Get, the #Pfizer chief on the phone!… https://t.co/DIXMMqtGCO",['Pfizer'],Twitter for iPhone,0,1,False
1.35E+18,Kristen Everngham,United States,Mom of two 👧🏻👦🏻•Wife•Dog mom•Nurse,03/07/17 4:57,41,269,1324,False,10/01/21 7:21,Received my second shot of the  #PfizerCovidVaccine! Two and done! #PfizerBioNTech #COVID19Vaccination #ThisIsOurShot #StopTheSpread,"['PfizerCovidVaccine', 'PfizerBioNTech', 'COVID19Vaccination', 'ThisIsOurShot', 'StopTheSpread']",Twitter for iPhone,1,5,False
1.35E+18,Dr Amirali Popat,"Brisbane, Queensland",Associate Professor & Director of Research @uqpharmacy #NHMRCCDF President of @AustralianCRS #Nanomedicine #biomaterials #pharmaceutics #drugdelivery #IBD,15/01/16 4:31,1357,1296,10314,False,10/01/21 7:16,@DrShaneRRR @ProfPaulYoung @PalliThordarson P.S both #PfizerBioNTech and #modernavaccine uses #lipidnanoparticles 😊… https://t.co/O3nt5SMdkY,"['PfizerBioNTech', 'modernavaccine', 'lipidnanoparticles']",Twitter for iPhone,1,2,False
1.35E+18,Neat Craftsman,Białystok,Złe założenia prowadzą do złych wniosków. #globalwarming,10/05/14 20:43,160,375,4268,False,10/01/21 7:15,"For people who'd like to start ostracising others who do not wish to get ""immunised"" with the new type of jab, let'… https://t.co/t9Jze54ZmF",,Twitter for Android,0,0,False
1.35E+18,Orla Hillary - Critical care nurse,"London, U.K",Stay at home. Protect the NHS 💙🌈. Save lives.,19/07/10 15:00,334,151,2386,False,10/01/21 6:49,Day 12 of having the vaccine. I can confirm. I do not have 3 ears. I do not have 11 toes. I do not have better phon… https://t.co/9Bz3Xv6FTr,,Twitter for Android,0,9,False
1.35E+18,ATASC,"Southern CA, USA",Association of Turkish Americans of Southern California,24/09/09 14:54,285,104,900,False,10/01/21 6:22,"#Turks are very proud of them ,
#CovidVaccine #PfizerBioNTech https://t.co/SgwpyJDNUw","['Turks', 'CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,2,7,False
1.35E+18,The National,"Abu Dhabi, UAE","The official Twitter feed of The National, the UAE and Middle East's premier news source, with top stories, special features and more.",11/02/09 11:34,1035023,197,3245,True,10/01/21 6:20,"#Dubai opens seventh clinic for Covid-19 #PfizerBioNTech vaccine shots
https://t.co/hU1qoyq7gx","['Dubai', 'PfizerBioNTech']",Hootsuite Inc.,5,21,False
1.35E+18,"Jeremy Warner MD, MS, FAMIA, FASCO","Nashville, TN",Associate Professor of Medicine & Biomedical Informatics @ Vanderbilt; Deputy Editor at https://t.co/K8WyGm0NE9. Tweets my own.,12/11/14 2:55,1632,796,3672,False,10/01/21 4:53,"Buckle up buttercup, the second #PfizerBioNTech dose is a bear! My misgivings about very mild side effects with the… https://t.co/pBsSdWOw8P",['PfizerBioNTech'],Twitter Web App,1,10,False
1.35E+18,George Karabassis,"Edinburgh, UK",Any issues with my #covid19tracker? Tag me and I’ll resolve it! That's a way of reviving my Twitter account and making a good use of it. https://t.co/0sqBwaV3fa,10/05/19 15:01,12,53,15,False,10/01/21 4:09,"So the plan is to add vaccination numbers for every county in the US. As for now, I only managed to get counties in… https://t.co/mPhuH5vXZL",,Twitter for iPhone,1,0,False
1.35E+18,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",25/03/19 4:14,22773,605,8113,True,10/01/21 3:12,@tessarakt @zephyr9673 The side effect profile for the #PfizerBioNTech vaccine is pretty much identical to the… https://t.co/8Uf4DvYKwX,['PfizerBioNTech'],Twitter Web App,1,1,False
1.35E+18,"Meg Wallace, LISW-CP","South Carolina, USA","1st Gen. College Grad | Social Worker | Clinical Instructor, MUSC | Assoc. Director, Clinical Ops, NCVC | Pronouns: she/her/hers | Views solely my own",24/03/17 3:11,107,208,895,False,10/01/21 1:58,Both my mom and I got dose 2 of the vaccine today. Feeling incredibly thankful and humbled. #COVIDvaccinated… https://t.co/FQ2v5Toa5l,['COVIDvaccinated'],Twitter for iPhone,1,7,False
1.35E+18,Thomas Daraki,,"British-Syrian. Graduated from King's College London (MA in War Studies). I focus on history, IR and War Studies. Primary focus is on the Middle-East",26/09/11 21:02,271,715,18860,False,10/01/21 1:38,Yes but unfortunately this government has decided to go against Pfizer's recommendations of intervals between 1st j… https://t.co/d8CsWSs0pW,,Twitter for Android,0,0,False
1.35E+18,Heavenly Words,,"I am a Watchman for God, for everyone. The Divine Mercy of Jesus Christ is for ALL people. Take advantage of His Mercy as it will soon expire.",20/09/20 2:32,0,1,6,False,10/01/21 1:08,"URGENT DON'T take the vaccines, The wolves in sheeps clothing New World Order with science put an undetected microc… https://t.co/lun7DneHbn",,Twitter Web App,0,0,False
1.35E+18,Anita Anand,"Oakville, Ontario",MP for #Oakville & Minister of Public Services & Procurement / Députée d’#Oakville et la ministre des Services publics et de l’Approvisionnement | she/her/elle,01/02/12 13:38,9381,2259,10658,True,10/01/21 0:46,🇨🇦 has received &amp; distributed over half a million #PfizerBioNTech &amp; #Moderna vaccines w/ deliveries continuing week… https://t.co/3b7OwsX9mb,"['PfizerBioNTech', 'Moderna']",Twitter for iPhone,230,790,False
1.35E+18,"Teena Chopra MD,MPH ,FIDSA,FSHEA","Michigan, USA",Hospital Epidemiologist and Infectious diseases physician who is passionate about work and family and loves helping others achieve their goals .,06/10/17 22:45,229,785,1162,False,10/01/21 0:28,Second shot done : Thank you Science @CDCgov @NIH #PfizerBioNTech #scienceworks #worththeshot https://t.co/HDJBjl4lyd,"['PfizerBioNTech', 'scienceworks', 'worththeshot']",Twitter for iPhone,0,8,False
1.35E+18,Rodrick Zvavanjanja,"Houston, TX",Interventional Radiologist/Physician/Clinician adult and pediatrics. Tweets represent my own views,18/07/18 7:49,85,24,15,False,10/01/21 0:11,Almost 60 hrs after that second #PfizerBioNTech vaccine. Upper arm was a little sore around the vaccination site ye… https://t.co/MREwEAHw3p,['PfizerBioNTech'],Twitter for iPhone,1,2,False
1.35E+18,Senator Sharon Keogan,Meath,"Elected in 2014. Elected in 2 LEA's in 2019.
1st woman in Irish history to achieve this. 
Sharon is 1st female IND Councillor elected to Seanad Eireann.",23/01/14 13:57,611,603,3375,False,10/01/21 0:06,"🔵 This is the Provisional Order in which people in Ireland will be vaccinated against COVID-19. 
*Under 18's and Pr… https://t.co/cHJJPxDktC",,Twitter for Android,2,1,False
1.35E+18,Adriana Coleska,Washington D.C.,Emergency Medicine Resident. Go Blue 💙💛 Tweets are my own. RTs are not endorsements,02/01/12 2:16,162,162,1708,False,10/01/21 0:04,24 hours post the second dose of the #PfizerBioNTech vaccine #thread https://t.co/h2RLGRS0Eq,"['PfizerBioNTech', 'thread']",Twitter for iPhone,0,2,False
1.35E+18,George Karabassis,"Edinburgh, UK",Any issues with my #covid19tracker? Tag me and I’ll resolve it! That's a way of reviving my Twitter account and making a good use of it. https://t.co/0sqBwaV3fa,10/05/19 15:01,12,53,15,False,10/01/21 0:03,China 🇨🇳 surpasses the US 🇺🇸 in terms of absolute numbers of total vaccinations. Israel 🇮🇱 still leading well ahead… https://t.co/v0CC2tBatr,,Twitter for iPhone,0,2,False
1.35E+18,Khalil Khani,"Tempe, AZ",,13/11/13 5:59,585,641,55313,False,09/01/21 23:52,"https://t.co/tKS2i4Cgvp
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/gS89Gc1SHm","['PfizerBioNTech', 'vaccines']",Twitter Web App,0,0,False
1.35E+18,Khalil Khani,"Tempe, AZ",,13/11/13 5:59,585,641,55313,False,09/01/21 23:51,".@antonioguterres 
#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/TDo6DEdHZO","['Iran', 'PfizerBioNTech', 'COVIDvaccines']",Twitter Web App,2,2,False
1.35E+18,Khalil Khani,"Tempe, AZ",,13/11/13 5:59,585,641,55313,False,09/01/21 23:49,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/VH2UsAnJQ5","['Iran', 'PfizerBioNTech', 'vaccines']",Twitter Web App,0,0,False
1.35E+18,G E O R G I A 🌻 💙,"🇬🇧  England, UK","👋#HelloMyNameIs Georgia Frith(her/she)
💙 LD Specialist Speech & Language Therapist
🐕 Dog mum
💭 Own views
🔍 #LDSpeechies  https://t.co/qrsrCdxcJL",19/04/11 23:12,1859,1936,22073,False,09/01/21 23:47,"My grandad recieved his #PfizerBioNTech #CovidVaccine today, he's 88 and lost my nan to #COVID 30 days ago. 

Thank… https://t.co/1UmCH93oHL","['PfizerBioNTech', 'CovidVaccine', 'COVID']",Twitter for Android,2,23,False
1.35E+18,Christy CCEMT-P 🇺🇲 🩺🌊,North Carolina,"Mom, Medic, Hiker,  Backpacker and soon to be homesteader",13/09/12 0:35,92,288,11123,False,09/01/21 23:44,We are Critical Care Paramedics in WNC and rec'd our 2nd Pfizer shot today.  @2ShotsInTheArm #PfizerBioNTech… https://t.co/X890dM6sYE,['PfizerBioNTech'],Twitter for Android,0,0,False
1.35E+18,babak sarfaraz,,,28/07/09 17:53,2238,785,139212,False,09/01/21 23:37,"@iran_policy #Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban o… https://t.co/rbyiRwmXtL","['Iran', 'Coronavirus']",Twitter Web App,0,0,False
1.35E+18,Alliya Qazi,"California, USA",Trauma surgeon/intensivist. Former Stanford @Fogarty_NIH Global Health Equity Scholar.,17/09/18 5:58,164,333,1256,False,09/01/21 23:34,"Over 24 hours out from second dose of the #PfizerBioNTech vaccine. Was fully expecting to have symptoms (fatigue, m… https://t.co/zgaHMu2xzQ",['PfizerBioNTech'],Twitter for iPhone,0,2,False
1.35E+18,Tipro Music,"Johannesburg, South Africa","my first album, https://t.co/txy3rdGv2p",29/12/10 19:31,575,559,5297,False,09/01/21 23:33,If you’re anti American 🇺🇸 vaccine. Please be advised immunisation 💉 you’re taking from the clinic already is also… https://t.co/OB9Xb4RipA,,Twitter for iPhone,0,0,False
1.35E+18,T.,YYZ ,RN 🇨🇦🇮🇷 Travel & Food lover,01/06/10 20:00,144,216,2272,False,09/01/21 23:26,Just got my #PfizerBioNTech vaccine💉 @Sunnybrook . Now @BillGates can control my genes🧬. Already feeling invincible 💪🏼,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1.35E+18,Shahan Mir,"West Midlands, England","Pharmacist Prescriber | Pharmacy Owner | Runner | Studying Postgrad Diploma in Law @BCU_Law | Special Interests: Regulatory, Criminal & Medical Law",23/05/13 22:09,42,223,74,False,09/01/21 22:38,Great to help vaccinate some of the most vulnerable in our local community. Long way to go but the virus WILL be de… https://t.co/3jmdPBW1nB,,Twitter for iPhone,0,1,False
1.35E+18,"Saadia Sherwani, MD, MS","Chicago, IL",Cardiac #anesthesiologist and Vice President Operations at @NorthwesternMed. Exec Vice Chair at @NMAnesthesia. Tweets are my own and not medical advice.,04/02/13 0:52,172,492,1560,False,09/01/21 22:35,"Got my 2nd dose of #PfizerBioNTech #CovidVaccine yesterday. Other than mild muscle pain, feeling great 😊. I got vac… https://t.co/GOcz7IWZmR","['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,4,43,False
1.35E+18,Ærenn,Copenhagen,"BOUN Alumni. Politics, IR, Languages, Linguistics, Travelling. 🏳️‍🌈 NB: RT + ♥ ≠ endorsement. Tweets in 🇩🇰🇬🇧🇳🇴🇸🇪🇫🇷 🇹🇷 and soon 🇫🇮",30/05/11 13:09,404,1004,556,False,09/01/21 22:16,"In the EU, Denmark is leading in cumulative vaccinations per 100 ppl. #COVID19 #PfizerBioNTech #vaccination #dkpol https://t.co/2e24Yr1CHG","['COVID19', 'PfizerBioNTech', 'vaccination', 'dkpol']",Twitter Web App,0,0,False
1.35E+18,Catriona 💙 #WeImprove QI Coach,"London, England","Quality Improvement Manager. Newham University Hospital, Barts Health NHS Trust. Views expressed are my own and not on behalf of any organisation. #WeImprove",02/02/16 22:55,1717,1844,20280,False,09/01/21 22:11,Elated for my sister Caroline who Works in the #frontline in a Chicago hospital as a #ITUNurse - First in family fu… https://t.co/jIsW2SPQWs,"['frontline', 'ITUNurse']",Twitter for iPhone,0,30,False
1.35E+18,Melanippe,"England, United Kingdom",Following a wide range of accounts to find different opinions. This does not mean I endorse any of them.,15/08/16 17:49,23,164,262,False,09/01/21 22:09,@RichieBBG Unless there’s something different about the #PfizerBioNTech vaccine? The #AstraZeneca #OxfordVaccine ha… https://t.co/Fg0bJqG7yL,"['PfizerBioNTech', 'AstraZeneca', 'OxfordVaccine']",Twitter for iPhone,0,0,False
1.35E+18,NICOLA KEENAN,Cheshire.,Interested in photography. Wildlife. NHS. Nursing. A little bit of Politics!,12/01/14 12:38,148,453,603,False,09/01/21 22:09,Had my first Covid-19 vaccine today. No side effects and I’ll be giving them to others on Thursday at the Middlewic… https://t.co/ETbOLcBpMY,,Twitter for iPhone,0,1,False
1.35E+18,Sean Thompson (he/him/his),"Orange County, CA","MS4 @UCIrvineSOM 🩺| Aspiring Emergency Physician 🥼 | LGBTQIA+ Health 🏳️‍🌈, MedEd, & Ultrasound | Travel, Music Charts, and Reality TV Enthusiast 🌎 |",21/08/20 1:01,235,316,807,False,09/01/21 22:07,I just enrolled and encourage anyone that has gotten the vaccine to participate too! It would be great to collect s… https://t.co/PJwzJrdin3,,Twitter for iPhone,2,5,False
1.35E+18,Vinay K Puduvalli,"Houston, TX","Professor and Chair, Department of Neurooncology, UT MD Anderson Cancer Center, Tweets are my own",23/07/17 16:08,301,46,17,False,09/01/21 21:59,Glad to get my second dose of #PfizerBioNTech vaccine yesterday. Immune response kicking in? minor aches which full… https://t.co/EhVTL28nfW,['PfizerBioNTech'],Twitter for iPhone,1,24,False
1.35E+18,Kyle Samuels,,"29,  RN, passionate about geriatric care, rural medicine, mental health, and self growth",31/03/11 4:10,53,142,1417,False,09/01/21 21:58,"Yesssssirski !!!! LFG dose number 1/2. Here’s to a happier, healthier 2021. Feeling a-ok. Any q’sq? hit up the dm!… https://t.co/y2jhuHx30T",,Twitter for iPhone,0,0,False
1.35E+18,Richard Zou,"Pittsburgh, PA","Pulmonary/critical care fellow @PACCM @PACCM_fellows, interested in intersection btw COPD & muscle loss/frailty, coffee enthusiast, soccer fanatic",22/01/12 2:24,552,501,3696,False,09/01/21 21:57,"In science we trust #CovidVaccine  #PfizerBioNTech 

@pfizer @PittTweet @UPMCnews @PACCM @PACCM_fellows… https://t.co/om2PBTWG0K","['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,2,35,False
1.35E+18,Sly Sarkisova,"Toronto, ON","Psychotherapy/Consultant, Writer, C-PTSD, Trans/Non-binary circa 2003 ⚔️ former outreach worker DTES",18/03/14 16:39,199,409,2630,False,09/01/21 21:48,"Questions re: MRNA based covid vaccines for any immunologist with expertise :

- What stops/controls replication of… https://t.co/hl59t2JByZ",,Twitter for iPhone,0,0,False
1.35E+18,~*Chachi*~,"Oklahoma, USA",,15/03/19 20:44,18,48,3395,False,09/01/21 21:47,"I am very thankful to have received my covid 19 vaccine today 🙏🏼 thank you @okchealth for all of your hard work, an… https://t.co/wuD16LG9lt",,Twitter for iPhone,0,1,False
1.35E+18,Michelle Mulcahy,"Cork, Ireland",Consultant Child and Adolescent Psychiatrist. @hselive for service queries. personal account. views are my own,05/02/20 22:47,64,84,152,False,09/01/21 21:43,Grateful to recieve first dose @pfizer #PfizerBioNTech #COVID19Vaccination https://t.co/aI2JV9pGhu,"['PfizerBioNTech', 'COVID19Vaccination']",Twitter for iPhone,1,6,False
1.35E+18,"Dr. HillaryGayle, NP Princess","Arkansas, United States","DNP, GenX, chaotic good, blue dot in red state, ADHD, Episcopalian, she/her, BLM. Emergency Queen, Robot King, Troll Prince. Runs entirely on coffee & science.",02/04/07 13:04,1670,2129,16249,False,09/01/21 21:35,"Worked all day yesterday, post 2nd dose day 2. No headache, no arm pain. A little fatigue but again, I’m an emergen… https://t.co/SWd29IHNyS",,Twitter for iPhone,0,20,False
1.35E+18,Sarah Loves Lox,"Ottawa, Canada","I’ve had walking pizza with Mike Babchik. Also: Wife, Mom, Social Worker (In-Pt Oncology & Palliative Care), Pisces, FAL(ette), 🇨🇦🇮🇱, GO PATRIOTS!! ❤️🏈💙",08/01/11 12:43,203,644,10576,False,09/01/21 21:31,This happened! Dose 1/2. Feeling so incredibly grateful. #vaccine #PfizerCovidVaccine #PfizerBioNTech #TOH… https://t.co/QxPRA9wVT6,"['vaccine', 'PfizerCovidVaccine', 'PfizerBioNTech', 'TOH']",Twitter for iPhone,0,5,False
1.35E+18,The States Daily,New York,"The States Daily is the source for breaking news, politics, business, entertainment, opinion, sports, world, and more.",02/11/20 4:15,1082,13,0,False,09/01/21 21:31,"EU secures deal to double Pfizer-BioNTech vaccine supply https://t.co/gXP0bdjfsk via  
@daily_states
  #COVID… https://t.co/wblvYeJeOn",['COVID'],Twitter Web App,0,0,False
1.35E+18,jodiespragg,"Newcastle-under-Lyme, England",Work hard......play harder 🥂🍾,10/12/09 12:28,61,465,272,False,09/01/21 21:29,"Over 180 people vaccinated in 4 hrs against #COVID19 #PfizerBioNTech
🥳🥳🥳🥳🥳 #winningthewar #tiredprimarycarenurse #gpn #letsgetthisdone","['COVID19', 'PfizerBioNTech', 'winningthewar', 'tiredprimarycarenurse', 'gpn', 'letsgetthisdone']",Twitter for Android,0,3,False
1.35E+18,Cherish 💙,,•23• Third Year Student Nurse at Plymouth University 👩🏼‍🎓 • Exeter School of Nursing • S18 Cohort • Bank HCA 💗🌷All views are my own.,25/09/18 9:16,143,109,1142,False,09/01/21 21:28,The absolute worst headache I’ve had in such a long time 😖 is it possible/likely this could be to do with the vacci… https://t.co/AicaB6cvF2,,Twitter for iPhone,0,1,False
1.35E+18,"Nataniel Lester-Coll, MD","Vermont, USA",MD @PennMedicine • #RadOnc @YaleMed ➡️ @UVMMedCenter @UVMLarnerMed • GU and thoracic cancers • Assoc editor #AdvancesRO #OncoAlert 🚨• Married @candaspinar,14/01/14 21:31,3634,1689,21330,True,09/01/21 21:24,"@IHaveSinus Same here with my #PfizerBioNTech 2nd dose 

Sore arm was my only side effect and it lasted about a day",['PfizerBioNTech'],Twitter for iPhone,0,1,False
1.35E+18,jackie fowler,NHS Registered nurse,"‘you have one life, live it to its full with no regrets’",17/01/13 19:46,233,817,8746,False,09/01/21 21:24,Had my first vaccine today- as NHS worker - same day as HRH the Queen 👸feel most privileged to receive this wonder… https://t.co/PU2mWUdY3P,,Twitter for iPhone,0,13,False
1.35E+18,Mary O Donnell,"South Tipperary, Ireland","Nurse, Mother and part time runner. All comments my own",28/11/14 12:15,115,403,2465,False,09/01/21 21:13,@SineadHorgan1 @STGHnursing @mariaba01464133 @BridAOSullivan @HSEImm @hpscireland @CcoHse @DonnellyStephen @murfy84… https://t.co/hM9HDQPsIB,,Twitter for Android,0,3,False
1.35E+18,"Dr. Professional Nosepicker, MD",Midwest,"👂🏻👃🏼👄 ENT surgeon. Tweets are opinions, mine and mine alone, and are not intended to be medical advice. #ENTsurgery #ILookLikeASurgeon 🏳️‍🌈",07/06/09 19:13,1945,751,7962,False,09/01/21 21:02,So I actually went and looked at the data about side effects after the #PfizerBioNTech vaccine. Even after the seco… https://t.co/9Sh5EfQ99b,['PfizerBioNTech'],Twitter for iPhone,4,21,False
1.35E+18,Nemat Ma,,,11/03/18 18:16,230,364,4265,False,09/01/21 20:46,"https://t.co/PfWZjuwgzY
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/jDlK7QN0aD","['PfizerBioNTech', 'vaccines']",Twitter Web App,0,0,False
1.35E+18,Jane of Stay Home and Wear a Forking Mask!,"Tennessee, USA","my red state gets most of its budget from the feds, is #1 in oxy scripts and everyone is afraid of socialism and weed. I resist and persist. love. always. wins.",29/12/13 18:48,663,1806,30227,False,09/01/21 20:41,Got my second jab!! #PfizerBioNTech #VaccinesSaveLives #CovidVaccine https://t.co/KT963CXqCw,"['PfizerBioNTech', 'VaccinesSaveLives', 'CovidVaccine']",Twitter for iPhone,0,3,False
1.35E+18,Nemat Ma,,,11/03/18 18:16,230,364,4265,False,09/01/21 20:38,".@antonioguterres 
#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/7jmUcp8DQj","['Iran', 'PfizerBioNTech', 'COVIDvaccines']",Twitter Web App,0,0,False
1.35E+18,Vanessa Richardson,Georgia,"Daughter, Sister, MS4 (4th year Medical Student), Best Friend, Girl Friend, Associate, Laid Back, Sweet, Athletic, Christian, Natural, and much, much more!",22/06/09 22:18,24,49,18,False,09/01/21 20:36,It has been 26 hours since my 2nd COVID-19 Pfizer vaccination. My arm was extremely sore and I woke up this morning… https://t.co/pv0L3lrcLu,,Twitter for iPhone,0,2,False
