Employee_ID, Computer_OS, Computer_OS_version, Computer_tickets, Mobile_OS, Mobile_OS_version, Mobile_tickets
EID_19186,Windows,10,1,Android,10,0
EID_24479,Windows,10,0,Android,8,0
EID_2088,Windows,7,0,,,0
EID_15712,Windows,10,0,iOS,12,0
EID_11503,Windows,10,3,Android,7,0
EID_14445,Windows,10,0,Android,9,0
EID_3607,MacOS,Catalina,3,iOS,13,0
EID_23785,Windows,10,5,Android,10,0
EID_5711,Linux,ubuntu,2,Android,10,0
EID_6514,Linux,ubuntu,0,Android,8,0
EID_7902,MacOS,Mojave,0,iOS,11,0
EID_11146,MacOS,Catalina,1,iOS,11,2
EID_9418,Windows,10,1,iOS,13,0
EID_23572,Windows,8,1,Android,8,2
EID_23426,Windows,10,1,Android,10,0
EID_7059,Windows,10,1,Android,7,0
EID_2574,Windows,8,4,Android,8,0
EID_14142,Windows,10,5,Android,8,0
EID_5175,Windows,10,0,Android,9,2
EID_5866,Windows,8,4,Android,9,0
EID_15258,Windows,10,2,Android,8,0
EID_4336,MacOS,Mojave,4,iOS,13,0
EID_25566,Windows,10,1,iOS,13,1
EID_13620,Windows,10,2,iOS,13,0
EID_24991,MacOS,Mojave,0,iOS,13,0
EID_22125,Windows,10,8,iOS,13,0
EID_8857,Windows,10,1,Android,8,0
EID_25960,Windows,8,0,Android,9,0
EID_16009,MacOS,Mojave,0,iOS,11,0
EID_7149,MacOS,Catalina,1,iOS,13,0
EID_14520,Windows,10,6,Android,10,1
EID_15766,Windows,10,1,Android,8,0
EID_13655,Windows,10,3,Android,8,1
EID_9153,Windows,8,0,Android,7,0
EID_18858,Windows,10,5,Android,9,1
EID_1581,Windows,8,1,Android,10,0
EID_24463,Linux,ubuntu,1,Android,7,0
EID_11297,Windows,10,5,Android,10,1
EID_2437,Windows,7,0,Android,8,0
EID_20372,Linux,ubuntu,0,Android,9,0
EID_22545,Windows,10,2,Android,7,2
EID_22151,Windows,,1,Android,10,0
EID_4384,MacOS,High Sierra,1,iOS,13,1
EID_16926,Linux,ubuntu,0,Android,8,0
EID_17821,Windows,10,3,Android,8,2
EID_23646,Windows,10,21,Android,7,3
EID_24667,Windows,8,1,Android,10,0
EID_5862,Windows,10,0,Android,8,0
EID_8626,Windows,10,3,Android,7,0
EID_19416,Linux,ubuntu,0,Android,8,0
EID_18360,Windows,10,5,Android,9,0
EID_24369,Windows,8,1,Android,7,1
EID_3601,Windows,10,7,Android,7,2
EID_2519,Windows,8,5,Android,8,0
EID_13980,Windows,10,0,Android,8,0
EID_18701,Windows,10,8,iOS,13,0
EID_11033,Windows,8,7,,,0
EID_9043,MacOS,High Sierra,0,iOS,13,0
EID_9373,Windows,7,0,Android,8,2
EID_25320,MacOS,,2,,,0
EID_18588,MacOS,High Sierra,0,Android,8,0
EID_11661,Windows,8,3,Android,8,0
EID_25445,Windows,8,1,Android,10,3
EID_5637,Windows,10,2,Android,7,1
EID_10419,Windows,8,1,Android,8,0
EID_19491,Windows,7,1,Android,10,0
EID_16079,Windows,10,0,Android,8,0
EID_12154,Windows,10,1,Android,9,0
EID_18636,Windows,8,4,Android,10,3
EID_10935,Windows,10,2,Android,7,0
EID_17183,Windows,10,1,Android,8,1
EID_4488,Linux,ubuntu,0,Android,7,0
EID_5976,Windows,10,3,Android,8,0
EID_16106,Windows,7,0,Android,9,0
EID_1943,MacOS,Catalina,2,iOS,,0
EID_7567,Windows,8,2,Android,8,0
EID_14849,Windows,10,2,Android,9,0
EID_13746,Windows,10,1,Android,9,0
EID_6191,Windows,10,1,Android,9,0
EID_14423,MacOS,Big Sur,0,iOS,12,0
EID_17434,Windows,10,4,Android,10,1
EID_11250,MacOS,Big Sur,1,iOS,13,0
EID_15942,Windows,10,1,Android,7,0
EID_24438,Windows,8,1,Android,8,2
EID_6732,MacOS,Mojave,1,iOS,13,0
EID_25275,Windows,10,2,Android,7,3
EID_16169,Windows,10,3,Android,8,7
EID_7314,MacOS,High Sierra,2,iOS,11,0
EID_14013,Windows,8,1,Android,8,1
EID_1187,Windows,10,1,Android,7,1
EID_18561,Windows,10,1,Android,8,1
EID_15193,MacOS,Catalina,1,iOS,11,1
EID_3498,Windows,10,2,Android,8,1
EID_1031,Windows,7,2,Android,10,3
EID_20586,Windows,8,7,Android,8,3
EID_22928,Windows,8,0,Android,7,0
EID_10704,Windows,10,2,Android,8,0
EID_8127,Windows,,1,Android,8,1
EID_3955,Windows,8,0,Android,9,0
EID_1876,Windows,8,11,Android,8,1
EID_22232,Windows,10,1,Android,7,0
EID_12331,Windows,10,1,Android,10,0
EID_10632,MacOS,Catalina,4,Android,8,1
EID_3036,Windows,10,2,Android,8,0
EID_12050,MacOS,Big Sur,1,Android,10,0
EID_10115,Windows,10,0,Android,8,0
EID_8338,Windows,8,2,,,0
EID_25848,Windows,,3,iOS,13,1
EID_19674,Windows,10,1,iOS,13,0
EID_3270,Windows,10,2,Android,8,1
EID_17405,Windows,10,1,Android,8,0
EID_22532,Windows,10,0,iOS,11,1
EID_4190,Windows,8,3,iOS,13,0
EID_8485,Linux,ubuntu,0,Android,7,0
EID_23622,Windows,,1,Android,9,1
EID_11550,MacOS,Mojave,0,Android,9,0
EID_12988,Windows,8,0,Android,10,2
EID_4103,Windows,10,2,iOS,13,1
EID_8231,Windows,7,0,Android,10,0
EID_7989,Windows,8,2,Android,9,0
EID_25121,MacOS,High Sierra,0,iOS,11,0
EID_24453,MacOS,Catalina,0,iOS,13,0
EID_4311,Windows,10,0,Android,8,0
EID_17419,Linux,ubuntu,0,Android,8,0
EID_10110,Windows,8,3,Android,9,0
EID_1761,Windows,10,5,Android,7,0
EID_2982,Windows,10,1,Android,10,0
EID_23434,,,3,Android,9,1
EID_21339,Windows,10,4,Android,9,1
EID_9046,Windows,8,5,iOS,13,0
EID_15906,MacOS,Catalina,0,iOS,12,0
EID_20370,Windows,10,1,Android,9,0
EID_7420,Windows,8,4,Android,8,0
EID_14348,Windows,10,4,Android,8,1
EID_6173,Windows,10,6,Android,10,1
EID_12287,MacOS,Catalina,2,iOS,11,0
EID_4291,Windows,10,2,Android,7,1
EID_7495,Windows,8,2,Android,8,1
EID_16983,MacOS,High Sierra,5,iOS,11,2
EID_8946,Windows,10,2,Android,7,1
EID_4479,Windows,10,0,,,0
EID_21172,Windows,10,0,,,0
EID_8061,MacOS,Catalina,0,iOS,13,0
EID_25303,MacOS,High Sierra,2,,,0
EID_5761,Windows,10,4,Android,7,2
EID_10072,Windows,7,1,Android,9,0
EID_4145,Windows,8,7,Android,7,0
EID_25386,Windows,10,3,Android,8,0
EID_13400,Windows,10,0,Android,8,0
EID_14312,,,5,Android,8,1
EID_17364,Windows,10,21,Android,10,2
EID_9247,Windows,7,0,Android,9,1
EID_22733,Linux,ubuntu,0,Android,8,0
EID_24476,Linux,ubuntu,3,Android,8,0
EID_4459,Windows,8,0,Android,7,0
EID_4066,,,1,Android,8,0
EID_5121,Windows,8,4,Android,10,0
EID_13433,Windows,10,0,Android,8,0
EID_18271,Windows,7,1,Android,8,0
EID_13431,Windows,10,1,Android,7,0
EID_5984,Windows,8,3,Android,10,1
EID_2558,Windows,10,5,Android,9,1
EID_11720,MacOS,High Sierra,0,iOS,13,0
EID_7038,Windows,8,2,Android,8,1
EID_8725,Windows,10,9,Android,9,2
EID_20449,Windows,8,5,,,0
EID_11557,MacOS,Mojave,1,iOS,11,0
EID_15303,MacOS,Catalina,0,iOS,11,0
EID_11141,Windows,7,6,Android,8,1
EID_17431,Windows,7,2,Android,10,0
EID_24683,Windows,10,7,Android,7,1
EID_25770,Windows,10,1,Android,8,0
EID_15626,Windows,10,0,Android,10,0
EID_6803,Windows,10,6,Android,8,0
EID_4752,Windows,7,0,Android,8,0
EID_4898,Windows,10,1,Android,8,0
EID_7516,Windows,7,4,iOS,13,0
EID_20691,Windows,10,1,Android,8,0
EID_8736,Windows,7,0,Android,9,0
EID_24085,Windows,10,8,Android,8,0
EID_21831,Linux,ubuntu,0,Android,8,0
EID_19115,Windows,8,1,Android,7,0
EID_21096,Windows,8,2,Android,8,0
EID_13678,Windows,,5,Android,9,3
EID_6336,Windows,7,3,Android,9,0
EID_14230,Windows,8,6,Android,8,0
EID_25520,MacOS,Big Sur,0,iOS,13,0
EID_13829,Linux,ubuntu,1,Android,8,0
EID_4446,Windows,7,0,Android,8,0
EID_22715,MacOS,Mojave,2,iOS,13,0
EID_12222,MacOS,High Sierra,2,iOS,13,0
EID_20867,MacOS,Big Sur,0,iOS,13,0
EID_20576,Windows,8,1,iOS,13,0
EID_19208,Windows,10,3,Android,8,1
EID_17707,Windows,10,5,Android,8,1
EID_17522,Windows,8,2,Android,8,0
EID_6137,Windows,8,4,,,3
EID_11803,Windows,10,0,Android,10,0
EID_19189,Windows,8,9,Android,10,1
EID_10745,Windows,10,3,Android,10,0
EID_20661,MacOS,High Sierra,0,iOS,12,0
EID_14416,,,4,Android,10,0
EID_15146,Windows,8,4,Android,7,1
EID_14250,MacOS,High Sierra,1,iOS,13,0
EID_4617,Windows,10,1,Android,10,1
EID_24829,Windows,7,1,Android,10,0
EID_20315,MacOS,Catalina,0,iOS,12,0
EID_10502,Windows,10,6,Android,7,1
EID_23853,Windows,8,1,Android,8,0
EID_16305,Windows,10,11,Android,7,2
EID_10480,Windows,8,0,Android,10,0
EID_25550,MacOS,High Sierra,4,iOS,13,0
EID_16102,Windows,10,1,Android,7,0
EID_15409,Windows,10,2,Android,7,1
EID_7099,Windows,8,1,iOS,12,0
EID_18060,Windows,10,2,Android,8,0
EID_16372,Windows,8,3,Android,10,0
EID_25599,Windows,10,0,Android,8,1
EID_25904,Windows,10,0,Android,8,1
EID_11650,Windows,7,2,Android,9,4
EID_8239,Windows,7,5,Android,9,0
EID_13959,Windows,8,0,Android,7,2
EID_20383,Windows,10,12,Android,7,2
EID_5909,Windows,10,0,Android,10,0
EID_21363,Windows,10,4,Android,9,0
EID_11045,Windows,7,5,Android,10,1
EID_5512,MacOS,High Sierra,1,iOS,11,0
EID_25096,Windows,10,2,Android,8,1
EID_5894,Windows,,1,Android,10,0
EID_21350,Windows,10,8,Android,8,4
EID_6733,Linux,ubuntu,1,Android,9,0
EID_9895,Windows,8,0,Android,9,0
EID_16039,Windows,7,0,Android,8,1
EID_18011,Windows,8,4,Android,8,0
EID_21211,Windows,8,0,Android,9,1
EID_6408,Windows,8,0,Android,7,1
EID_8711,Windows,10,0,iOS,12,0
EID_19555,Windows,10,1,Android,8,0
EID_15524,Windows,8,1,iOS,11,0
EID_23756,Windows,10,4,Android,8,1
EID_21894,Windows,8,3,Android,10,1
EID_13586,Windows,8,3,,,1
EID_12816,Windows,8,4,Android,8,0
EID_8594,Windows,7,1,Android,10,1
EID_19202,Windows,8,3,Android,7,0
EID_4192,Windows,10,1,Android,9,0
EID_19300,Windows,10,1,Android,8,0
EID_9575,Windows,7,2,Android,7,1
EID_22711,MacOS,Catalina,2,iOS,13,1
EID_9372,Windows,10,3,Android,7,3
EID_5841,MacOS,High Sierra,0,iOS,13,0
EID_23023,Windows,8,0,Android,10,0
EID_4718,Windows,7,2,Android,8,1
EID_9781,Linux,ubuntu,0,Android,8,0
EID_2751,Windows,10,0,Android,8,0
EID_19305,Windows,10,5,Android,7,1
EID_13747,Windows,8,2,Android,8,0
EID_8580,Linux,ubuntu,0,Android,9,0
EID_6873,Windows,10,3,Android,7,0
EID_10448,Windows,10,0,Android,8,0
EID_4230,Windows,8,1,Android,7,4
EID_11225,Windows,7,9,,,3
EID_8816,Windows,8,2,Android,8,1
EID_16922,Windows,8,2,Android,7,0
EID_4478,Windows,8,2,Android,8,0
EID_8041,Windows,10,6,Android,7,1
EID_18316,MacOS,Mojave,0,iOS,12,0
EID_17351,Windows,7,4,Android,8,2
EID_12236,MacOS,Catalina,3,iOS,13,0
EID_10192,Windows,8,1,Android,10,0
EID_22519,Windows,8,8,Android,10,0
EID_8777,Windows,10,1,Android,10,1
EID_7112,Windows,7,1,Android,10,0
EID_21431,Linux,ubuntu,3,Android,7,0
EID_20489,Windows,10,0,Android,10,0
EID_14527,Windows,10,3,Android,8,1
EID_7885,MacOS,Catalina,0,iOS,11,0
EID_21320,Windows,10,2,Android,8,2
EID_24762,Windows,10,1,Android,8,0
EID_15284,Windows,10,0,Android,8,0
EID_17303,MacOS,High Sierra,1,iOS,13,0
EID_24691,Windows,10,6,Android,10,0
EID_16774,Windows,7,4,Android,10,2
EID_14806,Windows,8,1,Android,7,0
EID_21632,MacOS,High Sierra,2,iOS,13,0
EID_23443,Windows,8,3,Android,9,1
EID_3748,MacOS,Big Sur,1,iOS,13,0
EID_22739,Windows,10,4,Android,7,0
EID_24370,MacOS,Mojave,0,iOS,13,0
EID_4225,Windows,10,13,Android,7,2
EID_6906,Windows,10,2,Android,10,1
EID_18646,Windows,10,1,iOS,12,0
EID_4421,Windows,8,0,Android,9,0
EID_24785,MacOS,Mojave,1,Android,10,0
EID_23075,Windows,10,2,Android,9,0
EID_18111,Windows,10,1,Android,8,3
EID_1752,Windows,8,1,Android,9,1
EID_4352,Windows,10,4,Android,10,0
EID_2242,Windows,10,3,,,0
EID_7312,MacOS,High Sierra,0,iOS,13,0
EID_14363,Windows,7,6,Android,8,0
EID_10143,Windows,7,1,Android,9,0
EID_7877,Windows,10,1,Android,8,2
EID_11341,MacOS,Mojave,2,iOS,13,1
EID_22793,Windows,10,0,Android,10,0
EID_5162,Windows,7,0,iOS,11,0
EID_14740,Windows,10,2,Android,10,0
EID_6932,Windows,10,0,Android,8,0
EID_11445,Windows,8,0,Android,8,0
EID_9150,Windows,10,1,Android,9,0
EID_4263,Windows,8,4,Android,7,0
EID_22279,Windows,7,0,Android,7,0
EID_3331,MacOS,High Sierra,1,iOS,13,0
EID_3125,Windows,10,2,Android,8,0
EID_18975,MacOS,Mojave,2,iOS,13,0
EID_2872,Windows,7,2,Android,8,0
EID_17613,Windows,10,2,Android,8,1
EID_1069,Windows,10,0,Android,8,0
EID_24628,Windows,10,6,Android,7,4
EID_10798,Windows,8,5,Android,10,2
EID_18203,Windows,,4,iOS,13,1
EID_8053,MacOS,Catalina,0,iOS,13,0
EID_23202,Windows,10,10,Android,7,3
EID_13992,MacOS,Catalina,2,iOS,13,0
EID_9331,Windows,8,2,Android,8,1
EID_25447,Windows,10,5,Android,10,0
EID_17295,MacOS,Catalina,2,iOS,12,0
EID_15951,Windows,7,4,iOS,11,1
EID_2762,Windows,10,1,Android,8,0
EID_22951,MacOS,Catalina,2,iOS,13,1
EID_20483,Windows,10,0,Android,7,0
EID_18151,Windows,7,2,iOS,13,0
EID_6165,Windows,10,1,Android,7,0
EID_7041,Linux,ubuntu,0,Android,7,0
EID_16117,MacOS,Mojave,1,iOS,13,0
EID_19852,Windows,10,4,Android,8,0
EID_20457,Windows,8,2,Android,9,1
EID_18997,Windows,10,1,Android,8,0
EID_14714,Windows,10,0,Android,8,0
EID_12945,Windows,10,1,Android,8,0
EID_17572,Windows,10,4,Android,9,1
EID_24502,Windows,10,0,Android,8,1
EID_15679,Windows,10,1,Android,8,1
EID_12254,Windows,7,2,Android,7,1
EID_22083,MacOS,Catalina,3,iOS,11,0
EID_13859,Windows,10,2,Android,9,0
EID_3338,MacOS,High Sierra,2,Android,7,0
EID_2308,Windows,7,2,Android,8,0
EID_11015,MacOS,High Sierra,1,iOS,13,0
EID_17282,MacOS,High Sierra,1,iOS,11,0
EID_25829,MacOS,High Sierra,0,iOS,13,0
EID_22701,MacOS,Mojave,0,Android,9,0
EID_10290,Windows,7,4,Android,10,0
EID_4774,Windows,8,3,Android,10,0
EID_5126,Windows,10,1,Android,10,1
EID_16080,MacOS,Catalina,0,iOS,11,0
EID_8408,Windows,8,4,Android,7,0
EID_13893,Windows,10,3,Android,10,0
EID_4267,Windows,10,2,Android,9,1
EID_18134,MacOS,High Sierra,1,Android,9,0
EID_10257,Windows,10,0,Android,10,1
EID_8125,Windows,10,6,Android,7,2
EID_3431,Windows,8,6,Android,10,1
EID_21709,MacOS,Mojave,1,iOS,13,0
EID_14112,Windows,10,0,Android,8,1
EID_17189,Windows,8,0,Android,8,0
EID_6409,Windows,10,0,Android,10,1
EID_17208,Windows,10,4,iOS,13,1
EID_18475,Windows,7,1,Android,8,0
EID_16150,Windows,10,1,Android,10,0
EID_11993,Windows,8,12,Android,9,0
EID_6329,Windows,10,4,Android,7,1
EID_2217,Windows,7,10,iOS,11,1
EID_18615,Windows,7,2,Android,7,1
EID_10648,Windows,10,5,Android,7,1
EID_17050,MacOS,Mojave,0,iOS,13,0
EID_2103,Linux,ubuntu,0,Android,7,0
EID_8788,Windows,8,4,Android,8,1
EID_9827,Linux,ubuntu,0,Android,9,0
EID_23298,Windows,8,1,Android,9,0
EID_13328,Windows,10,1,iOS,12,1
EID_5238,Windows,7,4,Android,10,0
EID_5861,Windows,10,1,Android,9,4
EID_18256,Windows,10,2,Android,7,0
EID_20770,Windows,10,3,Android,8,1
EID_6761,Windows,10,2,Android,8,2
EID_19451,Windows,10,9,Android,7,1
EID_19212,Windows,10,2,Android,8,0
EID_1666,Windows,8,0,Android,7,0
EID_24556,Windows,8,3,Android,9,0
EID_20429,Windows,10,4,Android,10,2
EID_23775,MacOS,Big Sur,0,iOS,13,0
EID_17024,Linux,ubuntu,0,Android,8,0
EID_25515,MacOS,High Sierra,1,iOS,13,0
EID_15183,MacOS,Catalina,1,iOS,13,0
EID_20173,MacOS,Catalina,2,iOS,13,0
EID_3366,Windows,7,14,Android,7,2
EID_5077,,,2,Android,9,0
EID_19871,Windows,10,4,Android,10,1
EID_9452,Windows,7,4,Android,10,0
EID_23635,Windows,10,2,Android,7,0
EID_11337,Windows,10,0,iOS,13,0
EID_3909,Windows,7,0,iOS,12,0
EID_7356,Windows,,1,Android,7,0
EID_19398,Windows,10,3,Android,8,0
EID_6100,MacOS,High Sierra,1,Android,10,0
EID_17178,MacOS,Catalina,2,iOS,13,0
EID_11058,Windows,10,6,Android,10,1
EID_14763,Windows,7,5,Android,8,2
EID_14663,Windows,10,3,Android,8,0
EID_22686,Windows,10,0,Android,8,0
EID_4713,MacOS,High Sierra,0,iOS,13,0
EID_7046,Windows,10,0,Android,9,0
EID_11432,Windows,10,9,Android,9,0
EID_16330,Windows,7,1,Android,7,0
EID_21933,Windows,10,0,Android,10,0
EID_24323,Windows,10,0,Android,7,0
EID_6928,Windows,10,3,Android,7,1
EID_22012,MacOS,Mojave,1,iOS,12,0
EID_6002,Windows,10,2,Android,10,1
EID_17115,Windows,10,1,Android,8,0
EID_8038,Windows,10,1,Android,7,1
EID_1914,Windows,8,1,Android,9,0
EID_8839,Windows,10,3,iOS,13,0
EID_12501,MacOS,High Sierra,5,iOS,13,0
EID_17459,Windows,7,6,iOS,13,2
EID_17133,MacOS,Mojave,0,iOS,13,0
EID_11352,Windows,10,5,Android,9,0
EID_18643,Windows,10,1,Android,8,0
EID_6772,,,2,Android,8,0
EID_22314,Windows,10,1,Android,10,1
EID_21531,MacOS,High Sierra,1,iOS,11,0
EID_18754,Windows,10,1,Android,7,0
EID_7541,MacOS,Catalina,4,iOS,13,0
EID_8389,MacOS,Mojave,2,iOS,11,1
EID_22990,Windows,10,1,Android,8,0
EID_13420,Linux,ubuntu,1,Android,7,0
EID_20243,Windows,10,5,Android,8,1
EID_9266,Windows,7,1,iOS,13,0
EID_3825,Windows,7,2,Android,8,0
EID_9120,Windows,10,0,Android,7,0
EID_6150,Windows,8,3,Android,7,0
EID_19087,MacOS,High Sierra,0,iOS,13,0
EID_1916,Windows,10,2,Android,7,0
EID_24960,Windows,8,5,Android,8,0
EID_11760,Windows,10,3,Android,8,1
EID_23925,Windows,10,2,Android,10,1
EID_2212,MacOS,Catalina,0,iOS,11,0
EID_10732,Windows,10,15,Android,8,0
EID_12782,Windows,10,6,Android,8,1
EID_20743,Windows,10,1,Android,7,0
EID_18978,Windows,10,6,Android,7,1
EID_7951,Windows,8,1,Android,10,0
EID_12935,Windows,10,4,Android,7,0
EID_6415,Windows,8,0,Android,10,0
EID_23275,Windows,8,2,Android,10,0
EID_18468,Windows,8,2,iOS,11,0
EID_12165,Windows,10,1,Android,10,0
EID_6029,Windows,7,0,Android,9,1
EID_8886,Linux,ubuntu,0,Android,8,0
EID_4324,Windows,10,1,Android,9,0
EID_12033,Windows,7,7,Android,9,1
EID_17330,Windows,10,3,Android,8,1
EID_5563,MacOS,High Sierra,2,iOS,13,0
EID_14808,Windows,8,0,Android,10,0
EID_6010,Windows,10,1,Android,8,0
EID_3756,MacOS,Mojave,0,iOS,13,0
EID_15999,Windows,10,6,Android,7,1
EID_16703,MacOS,Catalina,1,iOS,11,0
EID_9063,Linux,ubuntu,1,Android,10,0
EID_7486,Windows,10,2,Android,9,1
EID_9555,Windows,10,0,Android,9,0
EID_10070,Windows,10,3,Android,8,2
EID_10001,Windows,8,8,Android,7,1
EID_25272,Windows,10,1,Android,8,0
EID_6432,Windows,8,1,Android,10,0
EID_10656,Windows,8,2,Android,9,1
EID_25181,Windows,10,6,Android,10,0
EID_23848,Windows,8,5,Android,8,0
EID_18641,Windows,10,3,,,1
EID_12016,Windows,10,1,Android,7,0
EID_11070,Windows,8,1,Android,10,0
EID_3178,Windows,8,2,Android,10,0
EID_11149,Windows,10,0,Android,8,0
EID_16386,Windows,7,4,Android,10,2
EID_6135,Windows,10,0,iOS,13,0
EID_18024,Windows,8,0,Android,10,0
EID_24809,Windows,10,4,Android,9,1
EID_13983,Windows,10,2,Android,7,0
EID_4005,Windows,10,2,Android,8,0
EID_21652,Windows,7,6,Android,10,1
EID_19275,Windows,10,0,Android,9,0
EID_6518,Windows,10,11,Android,8,3
EID_18709,Windows,8,2,Android,7,1
EID_14753,Windows,10,5,,,0
EID_8477,Windows,7,2,,,0
EID_12253,MacOS,Mojave,6,iOS,13,1
EID_10322,Windows,10,4,Android,10,2
EID_13824,Windows,10,4,Android,7,2
EID_1172,Windows,10,0,,,0
EID_20858,Linux,ubuntu,2,Android,9,0
EID_7534,Windows,,4,Android,8,0
EID_8019,Windows,10,8,iOS,13,0
EID_2201,Windows,10,1,Android,8,0
EID_5169,Windows,8,2,Android,7,0
EID_8291,Windows,10,0,,,1
EID_11253,Windows,10,1,Android,10,0
EID_5740,MacOS,High Sierra,1,iOS,12,0
EID_10280,Windows,8,3,Android,9,3
EID_7001,Windows,10,0,Android,9,0
EID_9940,Windows,7,2,Android,8,2
EID_12690,Windows,7,1,Android,8,0
EID_18438,Windows,,0,iOS,12,0
EID_23147,Windows,8,0,Android,10,0
EID_10782,Windows,8,1,Android,7,0
EID_1332,Windows,10,2,Android,8,1
EID_4719,Windows,8,3,Android,7,1
EID_9463,Windows,7,5,Android,10,0
EID_14693,Windows,10,5,Android,10,1
EID_15399,Windows,10,3,Android,8,0
EID_6125,Windows,10,2,Android,8,1
EID_23948,Windows,8,3,Android,7,1
EID_15717,Windows,10,6,Android,10,1
EID_13690,Windows,10,3,Android,8,0
EID_14754,Windows,7,1,,,0
EID_19913,Windows,10,2,Android,7,0
EID_16057,Windows,8,6,Android,7,0
EID_4207,MacOS,Catalina,0,iOS,11,0
EID_14802,Windows,7,6,Android,7,2
EID_9417,MacOS,Catalina,2,iOS,13,1
EID_2699,Linux,mint,1,Android,7,0
EID_10279,Windows,10,3,,,0
EID_18992,,,5,Android,10,0
EID_14027,Windows,10,0,Android,8,0
EID_11864,Windows,7,1,iOS,13,0
EID_13538,Windows,8,1,Android,8,2
EID_3141,Windows,10,6,Android,8,1
EID_17098,Windows,7,1,Android,9,0
EID_1109,Windows,10,6,Android,10,2
EID_25777,MacOS,Mojave,2,iOS,11,0
EID_1619,Windows,7,1,iOS,12,1
EID_25744,Windows,10,3,Android,8,0
EID_2544,Windows,10,1,Android,7,0
EID_19777,Windows,10,4,Android,8,1
EID_12910,Windows,8,2,Android,8,3
EID_19250,Linux,ubuntu,2,Android,8,0
EID_17712,Windows,10,0,Android,8,0
EID_10412,Linux,ubuntu,0,Android,10,0
EID_3302,Windows,8,1,iOS,13,1
EID_25214,Windows,10,1,Android,8,0
EID_13437,Windows,8,4,Android,8,0
EID_12252,MacOS,Catalina,0,iOS,13,0
EID_14437,Windows,8,1,Android,8,0
EID_22530,Windows,10,4,Android,7,0
EID_3194,MacOS,Mojave,5,iOS,13,1
EID_19474,Linux,ubuntu,1,Android,8,0
EID_2987,MacOS,High Sierra,0,iOS,13,0
EID_8370,Windows,10,2,Android,9,0
EID_6032,Windows,10,7,Android,8,2
EID_16850,Windows,10,1,Android,8,0
EID_24046,Windows,8,2,Android,10,0
EID_6054,Windows,10,0,Android,10,0
EID_10361,Linux,ubuntu,0,Android,8,0
EID_21877,MacOS,Mojave,3,iOS,13,0
EID_18061,Windows,10,0,Android,7,0
EID_13732,Windows,10,3,Android,10,1
EID_15639,Windows,10,8,Android,8,2
EID_18028,Windows,10,2,Android,7,1
EID_12401,Linux,ubuntu,0,Android,10,0
EID_10147,Windows,10,3,Android,10,3
EID_24459,MacOS,High Sierra,0,iOS,13,1
EID_13517,Windows,10,1,Android,10,0
EID_14498,Windows,7,6,Android,8,1
EID_13060,Windows,10,1,Android,8,0
EID_16338,Linux,ubuntu,2,Android,10,0
EID_1585,Windows,8,3,Android,9,1
EID_16199,Windows,8,2,Android,8,2
EID_16352,MacOS,Mojave,1,iOS,12,1
EID_20543,Windows,10,2,iOS,13,2
EID_25562,Windows,10,4,Android,7,1
EID_1140,Windows,8,2,Android,7,0
EID_25190,MacOS,Catalina,0,iOS,13,0
EID_21952,MacOS,Big Sur,1,iOS,13,0
EID_4334,Windows,7,2,Android,8,0
EID_16500,MacOS,Big Sur,1,iOS,13,0
EID_13481,Windows,8,2,Android,8,0
EID_9844,Windows,10,2,Android,8,0
EID_15050,Windows,8,19,Android,10,2
EID_2244,Windows,10,2,Android,8,0
EID_10970,Windows,7,0,Android,9,0
EID_14642,Windows,10,8,Android,8,2
EID_25196,Linux,ubuntu,0,iOS,11,0
EID_15833,Windows,7,0,Android,7,0
EID_24266,Windows,8,0,Android,7,0
EID_20948,MacOS,Mojave,1,iOS,11,0
EID_16677,Windows,10,6,Android,8,1
EID_4403,Windows,8,4,Android,7,0
EID_11523,Windows,10,3,Android,10,2
EID_3202,Windows,10,4,Android,8,0
EID_6206,Windows,10,1,Android,7,0
EID_21503,MacOS,Catalina,3,iOS,13,0
EID_15172,MacOS,Mojave,0,iOS,13,0
EID_23564,MacOS,Big Sur,0,iOS,13,0
EID_2524,Windows,7,1,Android,9,1
EID_3559,Windows,10,2,Android,9,2
EID_20950,Windows,10,3,Android,7,1
EID_1992,Windows,10,1,Android,10,1
EID_25023,Windows,7,1,Android,8,0
EID_18175,Windows,10,0,Android,10,0
EID_19577,Windows,8,3,Android,8,0
EID_19607,Windows,8,0,Android,8,1
EID_13558,Windows,10,2,Android,7,1
EID_2117,Linux,ubuntu,0,Android,8,0
EID_11100,Windows,10,1,Android,8,0
EID_3077,Windows,10,5,Android,7,1
EID_24701,Windows,7,7,Android,8,0
EID_23150,Windows,10,6,iOS,13,1
EID_20745,Windows,7,3,Android,9,0
EID_14485,Windows,10,0,Android,9,0
EID_12452,Windows,10,5,Android,10,2
EID_11029,Windows,7,2,Android,8,0
EID_4174,Windows,10,3,Android,8,3
EID_19162,MacOS,Mojave,3,Android,9,0
EID_10320,Windows,10,6,Android,10,3
EID_7867,Windows,8,0,Android,9,0
EID_6738,Windows,7,1,Android,7,0
EID_17782,Windows,7,5,Android,7,3
EID_3246,Windows,7,5,Android,10,0
EID_15329,Windows,8,0,Android,8,1
EID_3454,Windows,7,2,Android,10,0
EID_11295,MacOS,Mojave,1,iOS,13,0
EID_20756,Windows,8,2,Android,8,2
EID_2529,Windows,8,3,Android,8,1
